8.395399999999719753e-03 1.304586281818181259e+00 -1.196432272727285251e-02
1.035813977272842523e-02 1.303599644886365816e+00 -1.159185852272706652e-02
1.248462727272847683e-02 1.302633669886365642e+00 -1.109232789772707228e-02
1.508472102272845339e-02 1.301473107386365680e+00 -1.046846289772705718e-02
1.742550227272848806e-02 1.300416501136365532e+00 -9.913551022727062900e-03
2.028845227272857432e-02 1.299092007386365655e+00 -9.257551022727059098e-03
2.363982727272850859e-02 1.297486219886365699e+00 -8.526247272727063842e-03
2.548959602272848901e-02 1.296571519886365653e+00 -8.145004147727064048e-03
2.744430852272855548e-02 1.295584082386365576e+00 -7.759221022727039174e-03
2.948222102272857192e-02 1.294535244886365621e+00 -7.371961647727048872e-03
3.158563352272852898e-02 1.293434619886365544e+00 -6.984117897727057378e-03
3.374105227272850005e-02 1.292291438636365530e+00 -6.591468522727045309e-03
3.594993352272846110e-02 1.291104082386365759e+00 -6.192499772727053098e-03
3.821713352272859687e-02 1.289872588636365780e+00 -5.781246022727060119e-03
4.054288352272850116e-02 1.288600976136365706e+00 -5.352426022727035937e-03
4.294876477272857596e-02 1.287279276136365613e+00 -4.900396647727067734e-03
4.545973352272852930e-02 1.285894251136365796e+00 -4.421601647727049778e-03
4.806794602272856931e-02 1.284452738636365776e+00 -3.915706022727047375e-03
5.074247102272860799e-02 1.282976119886365618e+00 -3.383476022727052723e-03
5.347185852272862139e-02 1.281465857386365759e+00 -2.831171647727045992e-03
5.626095227272859267e-02 1.279911351136365560e+00 -2.263732272727053685e-03
5.910277102272859517e-02 1.278309032386365729e+00 -1.690869147727050437e-03
6.200396477272868134e-02 1.276648107386365583e+00 -1.118127272727031940e-03
6.496382727272859148e-02 1.274921576136365697e+00 -5.495735227270259760e-04
6.796793977272863607e-02 1.273136844886365804e+00 1.329147727296975390e-05
7.101237102272867086e-02 1.271297226136365532e+00 5.725814772729737046e-04
7.408750852272866227e-02 1.269410169886365569e+00 1.131500227272971837e-03
7.717294602272867232e-02 1.267491976136365661e+00 1.694432727272973671e-03
8.029393977272869520e-02 1.265522138636365534e+00 2.263697727272973026e-03
8.346097727272866473e-02 1.263493776136365598e+00 2.840247727272982026e-03
8.665082102272875231e-02 1.261428482386365513e+00 3.425122727272966738e-03
8.988408352272875268e-02 1.259306294886365585e+00 4.012553977272986794e-03
9.315927102272869575e-02 1.257120669886365505e+00 4.595110227272977688e-03
9.646435852272866596e-02 1.254872719886365617e+00 5.166678977272964879e-03
9.980460227272874851e-02 1.252549501136365429e+00 5.717891477272987744e-03
1.031562397727288083e-01 1.250165457386365642e+00 6.241610227272972877e-03
1.065060147727286965e-01 1.247725838636365658e+00 6.733491477272979253e-03
1.098620085227287602e-01 1.245221538636365644e+00 7.192110227272993650e-03
1.132246710227287068e-01 1.242652288636365565e+00 7.619941477272990094e-03
1.165837460227288069e-01 1.240031938636365627e+00 8.025528977272988751e-03
1.199332647727288648e-01 1.237375238636365449e+00 8.417553977272992927e-03
1.232928585227289209e-01 1.234676107386365462e+00 8.811460227272985279e-03
1.266808085227288383e-01 1.231925557386365444e+00 9.218360227273000862e-03
1.301280710227287751e-01 1.229099307386365414e+00 9.644603977273014106e-03
1.336001647727287911e-01 1.226233026136365423e+00 1.009613522727298429e-02
1.370910147727287254e-01 1.223333301136365403e+00 1.057119147727299258e-02
1.405977772727287634e-01 1.220397157386365450e+00 1.106329772727299154e-02
1.441292960227288922e-01 1.217407463636365428e+00 1.156439147727299221e-02
1.476796772727289597e-01 1.214358307386365299e+00 1.206547272727299946e-02
1.511990022727289218e-01 1.211290588636365406e+00 1.255844147727300242e-02
1.547027522727289495e-01 1.208183444886365532e+00 1.304058522727301328e-02
1.581820335227289154e-01 1.205036119886365498e+00 1.350259772727301077e-02
1.616764772727289912e-01 1.201805382386365473e+00 1.394257897727300965e-02
1.651416022727288380e-01 1.198536113636365252e+00 1.436062897727299892e-02
1.685767710227289995e-01 1.195234701136365318e+00 1.476239147727301249e-02
1.719882647727289382e-01 1.191899326136365289e+00 1.514770397727301099e-02
1.753947085227290370e-01 1.188513126136365283e+00 1.551763522727300781e-02
1.787773397727289715e-01 1.185100538636365330e+00 1.587111022727301368e-02
1.821131397727289714e-01 1.181689626136365412e+00 1.620796022727301333e-02
1.854174772727290033e-01 1.178261713636365338e+00 1.652349147727302792e-02
1.886980335227290140e-01 1.174801488636365354e+00 1.681104772727301522e-02
1.919522085227290398e-01 1.171304307386365373e+00 1.706356647727301501e-02
1.951397397727290817e-01 1.167808719886365143e+00 1.728027897727302253e-02
1.982766897727291089e-01 1.164294126136365293e+00 1.746421022727302763e-02
2.013651522727291643e-01 1.160754163636365188e+00 1.761114147727302348e-02
2.044168085227290876e-01 1.157176169886365180e+00 1.772249772727303718e-02
2.073919522727290521e-01 1.153610938636365102e+00 1.779819772727303517e-02
2.103106085227290367e-01 1.150040657386365073e+00 1.784426647727301030e-02
2.131846585227291091e-01 1.146456326136365167e+00 1.786131022727302509e-02
2.160366585227290748e-01 1.142835869886364986e+00 1.785556022727301240e-02
2.188354210227290708e-01 1.139222901136365262e+00 1.783058522727302975e-02
2.215790460227290981e-01 1.135629538636365066e+00 1.779905397727303551e-02
2.242816022727291414e-01 1.132043188636365105e+00 1.776652897727303004e-02
2.269477960227290203e-01 1.128462026136365148e+00 1.773476647727303956e-02
2.295789710227291169e-01 1.124886476136365054e+00 1.770647897727302411e-02
2.321470710227293011e-01 1.121357432386365094e+00 1.768268522727302339e-02
2.346801147727291537e-01 1.117838007386365184e+00 1.766592897727300993e-02
2.371769960227290697e-01 1.114329376136365068e+00 1.765199772727302219e-02
2.396605147727292606e-01 1.110801269886365183e+00 1.764261647727301263e-02
2.421062772727292089e-01 1.107286544886365132e+00 1.763729772727301581e-02
2.445123835227291376e-01 1.103794532386365157e+00 1.764243522727301783e-02
2.468857022727292683e-01 1.100315463636365010e+00 1.765856647727302720e-02
2.492169272727290941e-01 1.096862944886364932e+00 1.768155397727301514e-02
2.515121585227292900e-01 1.093431038636365038e+00 1.771503522727302382e-02
2.537512335227291582e-01 1.090054307386365107e+00 1.776187272727301758e-02
2.559405772727292860e-01 1.086728082386364980e+00 1.782355397727303226e-02
2.580884085227291291e-01 1.083444126136364982e+00 1.790239147727301638e-02
2.602092835227291512e-01 1.080187757386364966e+00 1.800049147727300625e-02
2.623103147727292028e-01 1.076947826136364972e+00 1.811667897727302357e-02
2.643980085227292665e-01 1.073723863636364850e+00 1.826002272727300646e-02
2.664739585227292040e-01 1.070520126136365047e+00 1.843341022727303102e-02
2.685372522727293432e-01 1.067337982386364903e+00 1.863421022727303200e-02
2.705951835227294322e-01 1.064170776136365015e+00 1.886499772727302793e-02
2.726372022727293065e-01 1.061032557386365038e+00 1.912471647727302659e-02
2.746612397727293264e-01 1.057923476136364949e+00 1.941009772727303462e-02
2.766588897727291774e-01 1.054859007386365066e+00 1.972141647727303215e-02
2.786214960227292869e-01 1.051852857386365026e+00 2.005256647727302055e-02
2.805644835227292799e-01 1.048877963636364985e+00 2.040187897727301081e-02
2.824854647727293444e-01 1.045944413636364922e+00 2.077498522727304342e-02
2.843889710227293643e-01 1.043044338636364810e+00 2.117364772727303723e-02
2.862855522727293933e-01 1.040159832386364780e+00 2.159785397727302658e-02
2.881655710227293832e-01 1.037313857386364946e+00 2.204718522727303065e-02
2.900382085227293794e-01 1.034491438636364835e+00 2.252297897727303932e-02
2.919045147727293288e-01 1.031682519886364835e+00 2.301884147727303875e-02
2.937441210227294541e-01 1.028914494886364883e+00 2.353159772727304866e-02
2.955609772727293971e-01 1.026170576136364865e+00 2.405684772727305354e-02
2.973533022727293251e-01 1.023443507386364804e+00 2.458678522727301974e-02
2.991049397727292836e-01 1.020759107386364883e+00 2.511468522727304531e-02
3.008192272727293060e-01 1.018102469886364769e+00 2.563139772727303367e-02
3.024930147727293295e-01 1.015469913636364740e+00 2.612843522727305301e-02
3.041141335227293685e-01 1.012877676136364702e+00 2.660044147727304298e-02
3.056874335227294792e-01 1.010306382386364721e+00 2.703971647727303196e-02
3.072172647727293149e-01 1.007737357386364829e+00 2.743747897727304152e-02
3.086954835227292970e-01 1.005184007386364708e+00 2.779213522727304320e-02
3.101208272727294379e-01 1.002648163636364664e+00 2.810212272727304061e-02
3.114857772727294694e-01 1.000137607386364813e+00 2.836089772727305724e-02
3.127844022727293560e-01 9.976632073863647143e-01 2.856596022727304895e-02
3.140195585227295028e-01 9.952184761363647159e-01 2.871450397727305648e-02
3.151966897727294659e-01 9.927946073863647136e-01 2.880599772727303332e-02
3.163215772727295261e-01 9.903842136363647519e-01 2.884235397727306915e-02
3.174045835227294332e-01 9.879752698863646376e-01 2.882438522727305552e-02
3.184481960227295017e-01 9.855840386363646788e-01 2.875971022727304149e-02
3.194463085227294274e-01 9.832422261363646943e-01 2.865371022727304651e-02
3.204018022727294634e-01 9.809551198863646349e-01 2.851169772727303597e-02
3.213270772727295221e-01 9.787013948863646506e-01 2.833979772727303337e-02
3.222290710227295185e-01 9.764669698863646108e-01 2.814282272727304524e-02
3.231070397727294208e-01 9.742553573863645955e-01 2.792591647727306337e-02
3.239660960227294662e-01 9.720571198863645623e-01 2.769141022727304724e-02
