-1.628236363636625939e-03 1.300698190909090890e+00 -6.610367272727402099e-03
4.706727272739685830e-04 1.300107653977275124e+00 -5.645286249999770245e-03
2.592960227274010432e-03 1.299794435227275224e+00 -4.295619374999767870e-03
4.576066477273987854e-03 1.299445322727275087e+00 -3.044776874999766125e-03
6.996991477273950544e-03 1.298918228977274936e+00 -1.605870624999769514e-03
9.838178977273959180e-03 1.298154960227275057e+00 -7.296749999974316836e-05
1.304432272727401587e-02 1.297161410227275269e+00 1.496733125000246356e-03
1.654111022727400293e-02 1.295971066477275002e+00 3.059503750000261424e-03
2.034333522727405086e-02 1.294566266477275018e+00 4.587805000000264033e-03
2.237921647727397767e-02 1.293766128977275276e+00 5.337861250000255908e-03
2.450821022727406318e-02 1.292893260227275132e+00 6.079936250000278486e-03
2.674000397727399614e-02 1.291942085227275161e+00 6.822042500000277676e-03
2.907062897727397122e-02 1.290912178977275060e+00 7.563811250000260222e-03
3.147393522727404136e-02 1.289820553977274908e+00 8.308861250000271204e-03
3.392575397727409792e-02 1.288682285227275015e+00 9.052230000000285881e-03
3.642810397727408445e-02 1.287498703977274950e+00 9.795130000000276671e-03
3.898409147727410762e-02 1.286263422727275119e+00 1.052783000000027946e-02
4.158289772727413736e-02 1.284979672727275091e+00 1.124498000000026532e-02
4.423429772727405229e-02 1.283633222727274870e+00 1.193941750000027113e-02
4.693951647727406806e-02 1.282212366477275101e+00 1.259986125000028823e-02
4.968987897727411562e-02 1.280721172727274926e+00 1.322704875000028923e-02
5.248234147727409704e-02 1.279155822727275016e+00 1.381570500000028900e-02
5.530679147727418643e-02 1.277521353977275176e+00 1.436876125000029203e-02
5.815413522727408413e-02 1.275824741477275204e+00 1.488540500000028188e-02
6.105415397727415039e-02 1.274046372727275056e+00 1.537025500000029077e-02
6.398610397727411137e-02 1.272198766477274923e+00 1.581982375000030860e-02
6.692924772727421034e-02 1.270295528977275046e+00 1.623360500000030349e-02
6.990714147727417060e-02 1.268316228977274918e+00 1.660918625000028237e-02
7.290763522727417012e-02 1.266268497727275122e+00 1.694770500000029878e-02
7.593698522727415634e-02 1.264148072727274918e+00 1.725422375000031094e-02
7.899091022727422473e-02 1.261960891477274860e+00 1.752911125000031212e-02
8.205804772727415264e-02 1.259719641477274887e+00 1.777624250000030270e-02
8.514744772727422806e-02 1.257414210227274953e+00 1.799376125000030913e-02
8.826517897727431672e-02 1.255033078977275007e+00 1.817821750000031544e-02
9.140327897727423823e-02 1.252571847727274923e+00 1.832307375000030714e-02
