-6.713203636363640481e-02 8.641464545454550228e-01 -1.876889090909120150e-03
-6.712683636363642181e-02 8.641139090909095710e-01 -1.890372727272750242e-03
-6.711790151515156788e-02 8.640726818181823088e-01 -1.905552575757592237e-03
-6.710523181818189853e-02 8.640227727272731251e-01 -1.922428636363646137e-03
-6.708882727272730273e-02 8.639641818181822419e-01 -1.941000909090918880e-03
-6.705830568181642137e-02 8.638599806818201277e-01 -1.972609999999902497e-03
-6.703329943181646211e-02 8.637802494318200797e-01 -1.995323124999899556e-03
-6.700312443181649646e-02 8.636916806818202286e-01 -2.019411874999911538e-03
-6.696876818181646263e-02 8.635941306818202268e-01 -2.045469374999907275e-03
-6.692935568181651584e-02 8.634870994318202264e-01 -2.073059374999901283e-03
-6.688467443181644878e-02 8.633722744318201858e-01 -2.101213124999903870e-03
-6.683570568181651517e-02 8.632503056818201514e-01 -2.129991249999900471e-03
-6.678140568181645254e-02 8.631219556818201522e-01 -2.158058124999903682e-03
-6.672066818181637826e-02 8.629866806818200509e-01 -2.185108124999904367e-03
-6.665437443181637667e-02 8.628441556818201574e-01 -2.212276249999908795e-03
-6.658262443181645063e-02 8.626953431818200624e-01 -2.238770624999907033e-03
-6.650491818181641923e-02 8.625393056818201343e-01 -2.265168749999907361e-03
-6.642144318181641971e-02 8.623745119318201313e-01 -2.292206249999907686e-03
-6.633011193181642673e-02 8.622002619318200889e-01 -2.319372499999909631e-03
-6.623028068181641137e-02 8.620171369318201382e-01 -2.345658124999906724e-03
-6.612128693181645867e-02 8.618244119318201335e-01 -2.371519999999904815e-03
-6.600077443181645576e-02 8.616213931818201832e-01 -2.395110624999904902e-03
-6.586852443181645533e-02 8.614077806818201122e-01 -2.416473124999908573e-03
-6.572343693181642577e-02 8.611832806818201513e-01 -2.435110624999903273e-03
-6.556299943181648215e-02 8.609452056818200916e-01 -2.449879999999911295e-03
-6.538676818181637929e-02 8.606921119318201585e-01 -2.461819999999913244e-03
-6.519328068181645675e-02 8.604227931818202446e-01 -2.470094999999908336e-03
-6.498249943181644284e-02 8.601357619318201753e-01 -2.476104999999902134e-03
-6.475333068181637897e-02 8.598308556818201609e-01 -2.477631874999906836e-03
-6.450611818181639645e-02 8.595060806818202170e-01 -2.476919374999907164e-03
-6.424098693181645725e-02 8.591600369318201924e-01 -2.474253124999901965e-03
-6.395967443181643786e-02 8.587936306818201304e-01 -2.470836874999902955e-03
-6.369422443181643745e-02 8.584501619318201104e-01 -2.466727499999904483e-03
-6.336447443181647543e-02 8.580223244318201381e-01 -2.462050624999906345e-03
-6.298198693181650265e-02 8.575244994318200753e-01 -2.458461874999907926e-03
-6.255792443181640294e-02 8.569731931818201920e-01 -2.454906874999905619e-03
-6.210619943181638902e-02 8.563845244318200045e-01 -2.453513124999903705e-03
-6.163730568181646774e-02 8.557738744318201807e-01 -2.452581249999911950e-03
-6.116429318181637598e-02 8.551558181818201820e-01 -2.453824374999906410e-03
-6.069843693181642408e-02 8.545431869318200757e-01 -2.458224374999908035e-03
-6.025224943181639592e-02 8.539527431818201286e-01 -2.464809999999907630e-03
-5.983615568181643862e-02 8.533976931818201273e-01 -2.473079374999909152e-03
-5.937140568181642486e-02 8.527717994318201322e-01 -2.483635624999903924e-03
-5.888908068181641919e-02 8.521167494318200308e-01 -2.496013749999907716e-03
-5.839024318181640361e-02 8.514324119318200657e-01 -2.510363124999900886e-03
-5.787932443181642572e-02 8.507217806818201389e-01 -2.527816249999904896e-03
-5.735799318181644679e-02 8.499860306818201039e-01 -2.548466249999901956e-03
-5.682877443181644228e-02 8.492258744318200714e-01 -2.573929374999901765e-03
-5.629146818181640644e-02 8.484390244318200658e-01 -2.605743749999903103e-03
-5.574586193181640947e-02 8.476282431818200624e-01 -2.642124999999904966e-03
-5.519250568181643946e-02 8.467930369318199535e-01 -2.684151874999908538e-03
-5.463157443181643202e-02 8.459354744318201558e-01 -2.731849999999910739e-03
-5.405824943181636311e-02 8.450523181818201390e-01 -2.784321874999905189e-03
-5.347258068181637292e-02 8.441418431818200618e-01 -2.842104374999904204e-03
-5.287551818181634999e-02 8.432059619318201804e-01 -2.904692499999909916e-03
-5.226888693181641621e-02 8.422458869318201202e-01 -2.972144999999912218e-03
-5.165379943181636069e-02 8.412632744318200295e-01 -3.043435624999910050e-03
-5.102958693181636196e-02 8.402552056818199944e-01 -3.118060624999904884e-03
-5.039556818181634146e-02 8.392205681818201146e-01 -3.195703749999910526e-03
-4.975206193181647141e-02 8.381582181818201249e-01 -3.276568749999909935e-03
-4.909551193181638240e-02 8.370632931818200451e-01 -3.361524374999910747e-03
-4.841852443181637877e-02 8.359252619318200406e-01 -3.451370624999908210e-03
-4.771926193181641462e-02 8.347387431818200643e-01 -3.547191249999907814e-03
-4.699448068181644178e-02 8.335004181818200797e-01 -3.647971249999912985e-03
-4.624757443181637395e-02 8.322113119318200747e-01 -3.754364374999909215e-03
-4.548226193181637012e-02 8.308759556818200442e-01 -3.864429374999912153e-03
-4.470144318181634713e-02 8.294955744318199820e-01 -3.979073749999912507e-03
-4.390586818181640982e-02 8.280745431818199442e-01 -4.096918124999914673e-03
-4.309828693181638748e-02 8.266197056818200828e-01 -4.217338749999906961e-03
-4.227645568181648272e-02 8.251300494318201117e-01 -4.341214999999912227e-03
-4.144032443181633329e-02 8.236126431818200366e-01 -4.465799374999912530e-03
-4.059276193181637904e-02 8.220745244318200529e-01 -4.590534374999909878e-03
-3.973879318181638975e-02 8.205266931818200327e-01 -4.713373749999916207e-03
-3.888336818181625798e-02 8.189745494318200203e-01 -4.833691874999913873e-03
-3.802649943181624081e-02 8.174163306818200692e-01 -4.949989374999914926e-03
-3.716480568181634858e-02 8.158446869318199957e-01 -5.062186874999919511e-03
-3.629134943181633322e-02 8.142504681818198975e-01 -5.168989374999911901e-03
-3.540089318181638411e-02 8.126259619318200178e-01 -5.271983124999914117e-03
-3.448805568181634307e-02 8.109638681818200912e-01 -5.372083124999916387e-03
-3.355443693181636711e-02 8.092699744318200272e-01 -5.467869999999912939e-03
-3.260427443181634910e-02 8.075465119318199214e-01 -5.562062499999916032e-03
-3.164173068181630466e-02 8.058011556818199805e-01 -5.653440624999915565e-03
-3.066794943181627708e-02 8.040352869318199147e-01 -5.740923124999915139e-03
-2.968524318181642307e-02 8.022526244318199939e-01 -5.823202499999916015e-03
-2.869819943181628474e-02 8.004598244318199551e-01 -5.900472499999913356e-03
-2.771257443181618374e-02 7.986695181818199707e-01 -5.972616874999923248e-03
-2.673197443181629662e-02 7.968910556818198376e-01 -6.040698124999917262e-03
-2.575784318181628674e-02 7.951274931818199665e-01 -6.105704999999919669e-03
-2.478523693181622356e-02 7.933712369318199897e-01 -6.166484999999919531e-03
-2.380577443181619568e-02 7.916048494318199680e-01 -6.222766874999917375e-03
-2.281138693181627985e-02 7.898154306818199188e-01 -6.271801249999917061e-03
-2.179656818181630040e-02 7.879926119318199085e-01 -6.312311249999921076e-03
-2.075751818181637010e-02 7.861326619318198539e-01 -6.341929374999923097e-03
